,Unnamed: 0.1,Unnamed: 0,Timestamp,Username,VideoID,Comment,Likes,Sentiment,Sentiment_category
149,149,169,2022-07-16,@kohutracing,4MVHi96NZls,bit boring looks actually,0.0,-0.5,Negative
150,150,172,2022-07-15,@srifachris3949,4MVHi96NZls,everything wears always amazing,6.0,0.6000000000000001,Strongly Positive
151,151,173,2022-07-13,@nadiaaftab5098,4MVHi96NZls,really beautiful,0.0,0.85,Strongly Positive
152,152,174,2022-07-12,@evaggeliaefthimiadimitriou9225,4MVHi96NZls,highly bieber never noticed became hailey bieber people started noticed hershe using,0.0,0.16,Positive
153,153,175,2022-12-06,@missionpossible00,4MVHi96NZls,girl puh lease,0.0,0.0,Neutral
154,154,176,2022-07-10,@ninalee8222,4MVHi96NZls,outfits really caseul like,0.0,0.2,Positive
155,155,177,2022-07-05,@kiaragracy4305,4MVHi96NZls,gorgeous hailey beiber love fashion,1.0,0.6,Strongly Positive
156,156,178,2022-07-03,@alyssadana5011,4MVHi96NZls,literal perfect queen style icon could wear garbage bag lamp shade look amazing,1.0,0.8,Strongly Positive
157,157,179,2022-07-01,@joshuaesegal,4MVHi96NZls,black leather pants wears reminds episode friends ross wears leather pants,1.0,-0.16666666666666666,Negative
158,158,180,2022-06-30,@zayatsoggerel3051,4MVHi96NZls,style everything,1.0,0.0,Neutral
159,159,181,2022-06-29,@jeffmacmillan7086,4MVHi96NZls,sweetest,1.0,0.0,Neutral
160,160,182,2022-06-29,@elisavetplousa2037,4MVHi96NZls,love love love girl,1.0,0.5,Strongly Positive
161,161,183,2022-06-27,@luciacortez3416,4MVHi96NZls,outfits beautiful,1.0,0.85,Strongly Positive
162,162,184,2022-06-17,@raja_aabi,4MVHi96NZls,love look much skin looks healthy without makeup,11.0,0.39999999999999997,Positive
163,163,185,2022-06-17,@mdorrdar3656,4MVHi96NZls,stylish love,2.0,0.5,Strongly Positive
164,164,187,2022-06-10,@nilk.1632,4MVHi96NZls,lets clear hailey best dressed celebrity,4.0,0.55,Strongly Positive
165,165,189,2022-06-08,@tremblingsand1358,4MVHi96NZls,reallygood one,1.0,0.0,Neutral
166,166,190,2022-06-06,@miguelgonzalez3299,4MVHi96NZls,hair beautiful,1.0,0.85,Strongly Positive
167,167,191,2022-06-05,@loalane2229,4MVHi96NZls,haylie biber favorite desiner fan vogue populure megazine name heather ha,0.0,0.5,Strongly Positive
168,168,192,2022-06-03,@seijiiwaguro,4MVHi96NZls,beautiful,1.0,0.85,Strongly Positive
169,169,193,2022-06-02,@maria3993,4MVHi96NZls,great style whoever agrees,1.0,0.8,Strongly Positive
170,170,194,2022-05-25,@beijobeijoxx9040,4MVHi96NZls,favourites order miranda kerr rosie huntingtonwhitely hailey bieber stylish sophisticated amazing,6.0,0.5333333333333333,Strongly Positive
171,171,196,2022-05-21,@ladolcevita5582,4MVHi96NZls,like way talks calm collected,0.0,0.30000000000000004,Positive
