,Unnamed: 0.1,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl,Sentiment,Sentiment_category
5860,5860,9864,2024-04-26,1,wait finally try,chokemedaddy68,https://www.tiktok.com/@rhode/video/7361494215940934954,0.0,Neutral
5861,5861,9867,2024-04-26,1,ned jellybean,antonienss,https://www.tiktok.com/@rhode/video/7361494215940934954,0.0,Neutral
5862,5862,9868,2024-04-25,1,vanilla jelly bean,noemi_m218,https://www.tiktok.com/@rhode/video/7361494215940934954,0.0,Neutral
5863,5863,9869,2024-04-25,1,sound choice pictures,traveanaa,https://www.tiktok.com/@rhode/video/7361494215940934954,0.4,Positive
5864,5864,9870,2024-04-25,1,doesnt smell like picturesthe tower vanilla tho,nessa34781,https://www.tiktok.com/@rhode/video/7361494215940934954,0.0,Neutral
5865,5865,9871,2024-04-25,1,guys shipping aus,live_shine2,https://www.tiktok.com/@rhode/video/7361494215940934954,0.0,Neutral
5866,5866,9872,2024-04-08,3,definitely make sweet cherry scent,bbrielle234,https://www.tiktok.com/@rhode/video/7355553914994920746,0.175,Positive
5867,5867,9876,2024-04-11,0,got ribbonespresso omw yummy raspberry jelly,yuu_yuu_yuu7,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5868,5868,9877,2024-04-12,0,jennifer,vexwatio,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5869,5869,9878,2024-04-08,0,ready rhode pleasee,z.drawd3,https://www.tiktok.com/@rhode/video/7355553914994920746,0.2,Positive
5870,5870,9879,2024-04-08,0,lip tint bundle also coming back,damarisarely_,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5871,5871,9881,2024-04-08,0,mood boards everything,a_laragione,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5872,5872,9883,2024-04-08,13,jennie,_augustine___,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5873,5873,9884,2024-04-09,6,jenniee,krew0k,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5874,5874,9887,2024-04-13,1,strawberry lip peptide back,ccg.29,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5875,5875,9888,2024-04-08,8,pls drop blush waiting since haileys voiceover video tik tok like since august,089neri,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5876,5876,9890,2024-04-08,0,jennie photo,gahsjdnxjejf,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5877,5877,9891,2024-04-08,2,love jennies pic,gahsjdnxjejf,https://www.tiktok.com/@rhode/video/7355553914994920746,0.5,Strongly Positive
5878,5878,9893,2024-04-08,2,bring strawberry back pls,uhkkm_,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5879,5879,9894,2024-04-08,8,want rhode jennie ruby jane bad,gahsjdnxjejf,https://www.tiktok.com/@rhode/video/7355553914994920746,-0.6999999999999998,Strongly Negative
5880,5880,9895,2024-04-08,1,wow jennie kim,stellayyyew,https://www.tiktok.com/@rhode/video/7355553914994920746,0.1,Positive
5881,5881,9896,2024-04-09,0,rhode underatood assignment frs,tayyyy___o,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5882,5882,9897,2024-04-10,0,see jennie,nlaujae,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5883,5883,9898,2024-04-08,0,hailey skin perfect want rhode jennie pls,gahsjdnxjejf,https://www.tiktok.com/@rhode/video/7355553914994920746,1.0,Strongly Positive
5884,5884,9899,2024-04-10,0,understand peoples complaints rhode customer service team really quick replying helping,crimsonandcloverrrrr,https://www.tiktok.com/@rhode/video/7355553914994920746,0.3333333333333333,Positive
5885,5885,9900,2024-04-10,0,jenduke,123xleidycrm,https://www.tiktok.com/@rhode/video/7355553914994920746,0.0,Neutral
5886,5886,9901,2024-04-25,4,iphone plus rn beg,sugrcookielatte,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5887,5887,9902,2024-04-26,0,iphone mini please,marvelousmadisonb,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5888,5888,9903,2024-05-08,0,see jellybean please,noemi_m218,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5889,5889,9905,2024-04-26,0,mine way excited rhode skin,aavirodriguez,https://www.tiktok.com/@rhode/video/7361923628541267243,0.375,Positive
5890,5890,9907,2024-04-25,3,hailey bieber rhode skin launch cosmetics together like others brands please,penelope.castro03,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5891,5891,9908,2024-04-25,2,hailey bieber rhode skin need blush please,penelope.castro03,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5892,5892,9909,2024-04-26,0,please ship malaysia,honeydewanddew,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5893,5893,9910,2024-04-25,4,need come new phone sizes,lzzywizzyy,https://www.tiktok.com/@rhode/video/7361923628541267243,0.13636363636363635,Positive
5894,5894,9912,2024-04-26,1,pls ship middle east tel hailey,awshyisthebest,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5895,5895,9915,2024-04-25,0,hailey baldwin,siradmirablethefather,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5896,5896,9916,2024-04-26,0,th photo eats,coolgurl4762,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5897,5897,9917,2024-04-26,0,quick question rhode allowed year olds like plumping mum wondering,squished_adam_lute,https://www.tiktok.com/@rhode/video/7361923628541267243,0.3333333333333333,Positive
5898,5898,9919,2024-04-25,1,hailey bieber rhode skin bring back lips tints jelly bean strawberry passion fruit,penelope.castro03,https://www.tiktok.com/@rhode/video/7361923628541267243,0.0,Neutral
5899,5899,9921,2024-04-09,61,vanilla salted caramel back,lexyshandicrafts,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5900,5900,9922,2024-04-09,3,please make iphonemini please,thetreasurekeeper,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5901,5901,9923,2024-04-09,5,restock salted caramel vanilla please,snoopyiscool7,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5902,5902,9926,2024-04-09,0,earlyylove rhode,h4ileyisboring,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5903,5903,9927,2024-04-19,0,wantneed,pipersreggs,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5904,5904,9928,2024-04-10,0,iphone plus please,ixzhulag,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5905,5905,9929,2024-04-09,0,got finally,alequintanilla_c,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5906,5906,9931,2024-04-10,0,rhode skin must,mariiagraciie,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5907,5907,9932,2024-04-17,0,case,aavirodriguez,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5908,5908,9933,2024-04-09,0,ive ordered mine,kellyliang00,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5909,5909,9939,2024-04-09,6,obsessed bought tints watermelon treatment love,xoxo12612,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5910,5910,9943,2024-04-09,0,hailey need rhode norway,khvry_,https://www.tiktok.com/@rhode/video/7355898825527151914,0.0,Neutral
5911,5911,9950,2024-05-11,1,good oily skin,marvell_talakvadze,https://www.tiktok.com/@rhode/video/7361843790488800554,0.7,Strongly Positive
5912,5912,9952,2024-04-25,3,need rhode skin,aavirodriguez,https://www.tiktok.com/@rhode/video/7361843790488800554,0.0,Neutral
5913,5913,9955,2024-05-02,0,buy kit minutes ago excited thanks explained routine,ziry.dos,https://www.tiktok.com/@rhode/video/7361843790488800554,0.2875,Positive
5914,5914,9956,2024-05-09,0,id love buy bag alone rhode totes,caropagg,https://www.tiktok.com/@rhode/video/7361843790488800554,0.5,Strongly Positive
5915,5915,9957,2024-04-25,0,happy finally skincare products got pineapple refresher cleanser excited try,bbrielle234,https://www.tiktok.com/@rhode/video/7361843790488800554,0.39166666666666666,Positive
5916,5916,9961,2024-05-04,0,ordering set,canihaveanothercat,https://www.tiktok.com/@rhode/video/7361843790488800554,0.0,Neutral
5917,5917,9963,2024-04-25,0,wnat cute rhode,ivyylemus_,https://www.tiktok.com/@rhode/video/7361843790488800554,0.5,Strongly Positive
5918,5918,9964,2024-04-25,7,day manifesting rhode treats,rhode.lover,https://www.tiktok.com/@rhode/video/7361843790488800554,0.0,Neutral
5919,5919,9972,2024-04-25,0,hailey baldwin sir admirable,siradmirablethefather,https://www.tiktok.com/@rhode/video/7361843790488800554,0.0,Neutral
5920,5920,9973,2024-04-25,0,obsessed rhode kit fav glazing milk,sonakaz,https://www.tiktok.com/@rhode/video/7361843790488800554,-0.5,Negative
5921,5921,9974,2024-04-25,3,launch blush azap hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7361843790488800554,0.0,Neutral
5922,5922,9980,2024-04-25,0,love love love also get pr,livypoo.14,https://www.tiktok.com/@rhode/video/7361866929159654702,0.5,Strongly Positive
5923,5923,9981,2024-05-02,0,someone buy,b3lla_forever62,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5924,5924,9982,2024-04-26,0,ah cool,shayfl,https://www.tiktok.com/@rhode/video/7361866929159654702,0.35,Positive
5925,5925,9985,2024-04-25,1,rhode skin soon sephora hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5926,5926,9988,2024-04-28,0,absolutely need one,xtiaanaa,https://www.tiktok.com/@rhode/video/7361866929159654702,0.2,Positive
5927,5927,9989,2024-06-28,0,need pr listrhode skin,lifewithlea22,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5928,5928,9993,2024-04-25,3,ok need shipping belgium,user3373612380188,https://www.tiktok.com/@rhode/video/7361866929159654702,0.5,Strongly Positive
5929,5929,9996,2024-04-25,2,vanilla jellybean next pleaase,noemi_m218,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5930,5930,9999,2024-04-26,1,need ship middle east,y.ee111,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5931,5931,10000,2024-04-25,1,jelly bean next,springflingqueens,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5932,5932,10002,2024-04-25,0,waiting mine arrive rhode skin,aavirodriguez,https://www.tiktok.com/@rhode/video/7361866929159654702,0.0,Neutral
5933,5933,10003,2024-04-10,320,miss hailey pls ship australia begging,yurigabrielle,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5934,5934,10004,2024-04-09,972,please put products ulta sephora person store,i.heart.roblox.milfs,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5935,5935,10006,2024-04-10,20,iphone plus size needed please,d1g1talhunni,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5936,5936,10008,2024-04-10,304,want buy idk ive heard stuff grainy,dikinbaus69,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5937,5937,10009,2024-05-10,11,rhode skin patiently waiting south africa,queen__bhengu,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5938,5938,10010,2024-05-18,7,bring nz hailey,asiahoswald,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5939,5939,10013,2024-04-09,15,ordered case lip tint,joleen.moreno,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5940,5940,10014,2024-04-17,28,way wish sent australia,im.bored.edits2,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5941,5941,10015,2024-04-09,20,plis need rhode sweden,teea444_,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5942,5942,10017,2024-04-11,41,hailey pls bring australia,aswiftiehere13,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5943,5943,10018,2024-06-01,6,australia pls,sarahregester1,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5944,5944,10019,2024-04-09,36,please restock vanilla gloss,colegordn,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5945,5945,10020,2024-04-15,5,need australia,thelatestwithluci,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5946,5946,10022,2024-04-09,1,haileyyou pretty,wonyoung_li1,https://www.tiktok.com/@rhode/video/7355965296861056298,0.25,Positive
5947,5947,10024,2024-04-10,8,th nails never disappoint,agapicreate,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5948,5948,10026,2024-04-09,67,ribbon toast decide,mayaamaliik,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5949,5949,10027,2024-04-09,5,need phone case sizes,cashhhmoneyyytayyy,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5950,5950,10028,2024-04-09,5,restock bundle,simran.bains99,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5951,5951,10029,2024-08-02,1,pls want rhode belgium,112mrkhan,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5952,5952,10032,2024-06-21,2,ugh would give end pr,lizbethh_suarez,https://www.tiktok.com/@rhode/video/7355965296861056298,0.0,Neutral
5953,5953,10033,2024-04-10,2167,rhode nails would good move,rihannalav,https://www.tiktok.com/@rhode/video/7356274558443212075,0.7,Strongly Positive
5954,5954,10034,2024-05-09,1506,love never gatekeeps,chastidy__,https://www.tiktok.com/@rhode/video/7356274558443212075,0.5,Strongly Positive
5955,5955,10035,2024-04-10,6616,rhode nail polish make thing,madyrileyss,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5956,5956,10036,2024-04-10,2151,drop blush ran money,jauneslife,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5957,5957,10037,2024-05-10,118,hailey clean,auntynamu,https://www.tiktok.com/@rhode/video/7356274558443212075,0.3666666666666667,Positive
5958,5958,10038,2024-04-11,118,obsessed always zolas work,opi,https://www.tiktok.com/@rhode/video/7356274558443212075,-0.5,Negative
5959,5959,10039,2024-05-06,25,rhode opi collab necessary point,mattiebreanne,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5960,5960,10040,2024-04-11,17,rhode gel nail poli,binnybunnyy,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5961,5961,10041,2024-04-11,17,need rhode nail polish,ssarahthun,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5962,5962,10042,2024-04-10,39,ok need blu,asiye4825,https://www.tiktok.com/@rhode/video/7356274558443212075,0.5,Strongly Positive
5963,5963,10043,2024-04-10,17,cute bring back strawberry rhode pls,urmomisasadwhore,https://www.tiktok.com/@rhode/video/7356274558443212075,0.25,Positive
5964,5964,10044,2024-04-10,96,rhode nail polish please even limited time,raewastakeen,https://www.tiktok.com/@rhode/video/7356274558443212075,-0.07142857142857142,Neutral
5965,5965,10047,2024-04-10,20,hailey pls answer comment love ur biggest skincare influencer,ayeshasohawon4,https://www.tiktok.com/@rhode/video/7356274558443212075,0.5,Strongly Positive
5966,5966,10048,2024-04-11,11,love ms hailey wearing local small business towns set rat boi,ashleyenewman,https://www.tiktok.com/@rhode/video/7356274558443212075,0.08333333333333333,Neutral
5967,5967,10049,2024-04-10,8,queen genius,mercywin6,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5968,5968,10050,2024-04-10,3,send rhode peru,justpassingbythis,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5969,5969,10051,2024-04-10,6,rhode indonesia,h8rorlover,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5970,5970,10052,2024-04-10,7,love colour,veritenko,https://www.tiktok.com/@rhode/video/7356274558443212075,0.5,Strongly Positive
5971,5971,10053,2024-04-10,45,whats name pink,isleepwi,https://www.tiktok.com/@rhode/video/7356274558443212075,-0.1,Neutral
5972,5972,10055,2024-04-10,24,chrome,padmajashree,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5973,5973,10056,2024-04-10,10,share opi colors used,camillecarterr,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5974,5974,10057,2024-04-11,6,opi colors,sydpattersonnn,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5975,5975,10059,2024-04-11,4,need rhode blush,oxserina,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5976,5976,10061,2024-04-10,1,color shades,shelby.vegas,https://www.tiktok.com/@rhode/video/7356274558443212075,0.0,Neutral
5977,5977,10063,2024-04-08,119,day waiting vanilla lip treatment restock,kareena.kapoor04,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5978,5978,10064,2024-04-09,16,didnt restock waiting online store still says join waitlist,xoxo12612,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5979,5979,10065,2024-04-08,66,want jelly bean back,anne_oj16,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5980,5980,10066,2024-04-09,3,gon na getting lip tint bundle tomorrow one tints,babyqueenxjaz,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5981,5981,10067,2024-04-08,3,coming separately bundle,user166899003478902,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5982,5982,10068,2024-04-09,0,bundle separate,lalalakays,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5983,5983,10069,2024-04-08,1,back bundle,he8myh3artt,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5984,5984,10072,2024-04-16,5,south african obsessed rhode please come south africa rhodersa,nelliie_28,https://www.tiktok.com/@rhode/video/7355592213021166891,-0.25,Negative
5985,5985,10073,2024-04-08,3,buying,ilovepussycats_,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5986,5986,10074,2024-04-09,2,still seeing restock website still says restocking pt,sleepispeace_,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5987,5987,10080,2024-04-10,1,need rhode portugal,anacrrocha,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5988,5988,10081,2024-05-12,1,shipping aus pls,antituesday13,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5989,5989,10085,2024-04-08,1,rhode skin love see son,user13111995,https://www.tiktok.com/@rhode/video/7355592213021166891,0.5,Strongly Positive
5990,5990,10087,2024-06-25,0,pls restock ribbon gone,jaasmineflower,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5991,5991,10088,2024-04-10,0,lip tint sets available,kari20112backup,https://www.tiktok.com/@rhode/video/7355592213021166891,0.4,Positive
5992,5992,10089,2024-06-16,0,singapore waiting,shevauunnn,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5993,5993,10091,2024-06-16,0,raspberry jelly,sinchelley,https://www.tiktok.com/@rhode/video/7355592213021166891,0.0,Neutral
5994,5994,10093,2024-04-10,14,need phone plus please,alondracruz15,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
5995,5995,10094,2024-04-11,8,tate mcrae,carmen.natasha.henderson,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
5996,5996,10095,2024-04-10,12,rhode south africa really want try,v1puz,https://www.tiktok.com/@rhode/video/7356321665892093227,0.2,Positive
5997,5997,10096,2024-04-11,3,tate rhode girly,mandaserrano1,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
5998,5998,10097,2024-04-10,4,need regular iphone pls,gamez.aj,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
5999,5999,10098,2024-04-10,4,tate,loveriddenx,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6000,6000,10099,2024-04-10,2,balenciaga jacket,bud_the_mini_weinierdog,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6001,6001,10101,2024-04-10,0,please coming australia,_.nirz,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6002,6002,10104,2024-04-11,0,please ship australia soon,anastasiagnjidic,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6003,6003,10105,2024-04-11,0,elodie earrings,aureumcollective,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6004,6004,10106,2024-04-11,0,ideal hailey happy made rhode literally best,riyamangola,https://www.tiktok.com/@rhode/video/7356321665892093227,0.9,Strongly Positive
6005,6005,10110,2024-04-10,1,rhode skin sephora please,penelope.castro03,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6006,6006,10113,2024-04-11,0,iconic legendary,baddienica,https://www.tiktok.com/@rhode/video/7356321665892093227,0.75,Strongly Positive
6007,6007,10114,2024-04-13,0,lip tint bundle available,kari20112backup,https://www.tiktok.com/@rhode/video/7356321665892093227,0.4,Positive
6008,6008,10117,2024-04-11,1,karolina pisarek wow gratki,magdabiedrzycka_,https://www.tiktok.com/@rhode/video/7356321665892093227,0.1,Positive
6009,6009,10120,2024-04-10,1,rhode please make phone case iphone mini dream phone case iphone mini please come phone case iphone mini iphone mini,sofiavergara864,https://www.tiktok.com/@rhode/video/7356321665892093227,0.0,Neutral
6010,6010,10121,2024-05-02,414,mom vibess,cry.forparkjimin_,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6011,6011,10122,2024-05-09,48,congratulations pregnancy hailey,badbarby2,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6012,6012,10123,2024-04-11,109,youre pretty hailey,jojosiwassock7,https://www.tiktok.com/@rhode/video/7356640875058924843,0.25,Positive
6013,6013,10124,2024-05-10,100,knew,arpemondragon,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6014,6014,10126,2024-05-10,31,mama hailey,___dandelions____,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6015,6015,10127,2024-04-11,47,sun best filter look gorgeous,yolly1693,https://www.tiktok.com/@rhode/video/7356640875058924843,0.85,Strongly Positive
6016,6016,10128,2024-04-11,38,bronzer hailey using,user166899003478902,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6017,6017,10129,2024-05-10,9,youre literally glowing mamas,shafaa150,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6018,6018,10131,2024-04-12,9,always favorite,slay20408,https://www.tiktok.com/@rhode/video/7356640875058924843,0.5,Strongly Positive
6019,6019,10133,2024-05-04,6,pretty doesnt even need anything,camillacoutob,https://www.tiktok.com/@rhode/video/7356640875058924843,0.25,Positive
6020,6020,10134,2024-04-11,5,ur elegant,khadija_a0j,https://www.tiktok.com/@rhode/video/7356640875058924843,0.5,Strongly Positive
6021,6021,10135,2024-04-11,6,beautiful love,jessiecarter08,https://www.tiktok.com/@rhode/video/7356640875058924843,0.675,Strongly Positive
6022,6022,10136,2024-04-11,6,gorgeous woman,oyinosikoya,https://www.tiktok.com/@rhode/video/7356640875058924843,0.7,Strongly Positive
6023,6023,10139,2024-04-11,1,good ideaa rhode peptide lipgloss holder background mirror,mia_2...0,https://www.tiktok.com/@rhode/video/7356640875058924843,0.7,Strongly Positive
6024,6024,10140,2024-04-11,6,stores la find rhode products,itsdiiba,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6025,6025,10144,2024-04-17,3,favorite person love,queenhemen2,https://www.tiktok.com/@rhode/video/7356640875058924843,0.5,Strongly Positive
6026,6026,10146,2024-05-10,1,mother mothering fr love,exypen,https://www.tiktok.com/@rhode/video/7356640875058924843,0.5,Strongly Positive
6027,6027,10148,2024-04-11,3,love hailey makeup tutorial,queenneelyy,https://www.tiktok.com/@rhode/video/7356640875058924843,0.5,Strongly Positive
6028,6028,10149,2024-04-12,2,giving vintage vibe,callme_pure,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6029,6029,10150,2024-04-12,1,rhode skin blush,serenaalati,https://www.tiktok.com/@rhode/video/7356640875058924843,0.0,Neutral
6030,6030,10151,2024-04-11,12,drop blush girl,londonfogluvrr,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6031,6031,10152,2024-04-10,4,salted caramel back already waiting list,_diannemi,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6032,6032,10153,2024-04-10,1,please restock raspberry,kimcast99,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6033,6033,10157,2024-04-10,0,rhode beautiful brand,ivyylemus_,https://www.tiktok.com/@rhode/video/7356301787961330990,0.85,Strongly Positive
6034,6034,10160,2024-04-10,14,earlu,p0pcu1tur3,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6035,6035,10167,2024-04-10,1,need vanilla come back please maybe sure,noemi_m218,https://www.tiktok.com/@rhode/video/7356301787961330990,0.25,Positive
6036,6036,10168,2024-04-10,2,rhode please make phone case iphone mini please dream phone case iphone mini please come phone case iphone mini,sofiavergara864,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6037,6037,10171,2024-04-11,0,need brazil pls,laviniapoletti,https://www.tiktok.com/@rhode/video/7356301787961330990,0.0,Neutral
6038,6038,10172,2024-04-09,0,samani need phone case,lowkijade,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6039,6039,10173,2024-04-09,8,ordered ribbon never bad thing stock favorite lip tint shade,roni__marie,https://www.tiktok.com/@rhode/video/7355915004740177194,0.42499999999999993,Positive
6040,6040,10177,2024-04-09,3,got phone upgrade time,dominique_bisson,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6041,6041,10178,2024-04-09,1,sets also available soon,priankamanco,https://www.tiktok.com/@rhode/video/7355915004740177194,0.4,Positive
6042,6042,10181,2024-07-01,0,please ship australiaa,luvstessaa,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6043,6043,10182,2024-05-12,0,mexico available,user813923927,https://www.tiktok.com/@rhode/video/7355915004740177194,0.4,Positive
6044,6044,10183,2024-04-09,0,ordered phone case,bell.eey,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6045,6045,10184,2024-04-09,0,need restock rhode vanilla,mmaj8788,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6046,6046,10187,2024-04-10,0,bring pro,frongyz_7439,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6047,6047,10191,2024-04-10,0,hermosa manejas para iphone plus,aleeroosaalees,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6048,6048,10197,2024-05-01,0,make phone case iphone please rhode skin hailey bieber,itzz.mzrz13,https://www.tiktok.com/@rhode/video/7355915004740177194,0.0,Neutral
6049,6049,10201,2024-04-12,22,make soft pink color please,nataliegraham248,https://www.tiktok.com/@rhode/video/7356751126823308586,0.0,Neutral
6050,6050,10202,2024-06-01,1,please make one iphone plus,icybeauty101,https://www.tiktok.com/@rhode/video/7356751126823308586,0.0,Neutral
6051,6051,10204,2024-04-13,7,iphone plus case please ned one begging,m.aaadryyysss,https://www.tiktok.com/@rhode/video/7356751126823308586,0.0,Neutral
6052,6052,10205,2024-04-19,2,iphone pls thank youu,tearssricochvt,https://www.tiktok.com/@rhode/video/7356751126823308586,0.0,Neutral
6053,6053,10206,2024-04-17,1,absolutely need,aavirodriguez,https://www.tiktok.com/@rhode/video/7356751126823308586,0.2,Positive
6054,6054,10207,2024-04-21,1,rhode skin please make case iphone xr,cgal_9,https://www.tiktok.com/@rhode/video/7356751126823308586,0.0,Neutral
