,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl
1145,1767,2024-08-01,0,guys ship us ca,anter373,https://www.tiktok.com/@rhode/video/7398218317787368735
1146,1768,2024-08-01,0,rhode skin received double charge order help,lqrents,https://www.tiktok.com/@rhode/video/7398218317787368735
1147,1769,2024-08-01,1,need rhode brazil urgently,evelynbarbos4_,https://www.tiktok.com/@rhode/video/7398218317787368735
1148,1770,2024-07-11,187,rhode needs ulta sephora beg,user928101981,https://www.tiktok.com/@rhode/video/7390473232748432671
1149,1771,2024-07-11,45,please add sprinkle need,kims8199,https://www.tiktok.com/@rhode/video/7390473232748432671
1150,1773,2024-07-11,9,juice box absolute fave,payton.place,https://www.tiktok.com/@rhode/video/7390473232748432671
1151,1774,2024-07-13,3,ordered mine day wait,maya_rasa20,https://www.tiktok.com/@rhode/video/7390473232748432671
1152,1775,2024-07-13,3,want one please,josselynrivas1986,https://www.tiktok.com/@rhode/video/7390473232748432671
1153,1776,2024-07-11,9,ship countries pleasee,gigi.ttv0,https://www.tiktok.com/@rhode/video/7390473232748432671
1154,1777,2024-07-11,6,need want,.laurenporras,https://www.tiktok.com/@rhode/video/7390473232748432671
1155,1779,2024-07-11,7,need blu please ship belgium,anaisdebruynne,https://www.tiktok.com/@rhode/video/7390473232748432671
1156,1780,2024-07-11,2,please launch sephora,greenpineapple44,https://www.tiktok.com/@rhode/video/7390473232748432671
1157,1783,2024-07-11,2,pls austria,ecrin074822,https://www.tiktok.com/@rhode/video/7390473232748432671
1158,1786,2024-07-11,2,actually love posted another two videos bc theyre good,elizabethxelle,https://www.tiktok.com/@rhode/video/7390473232748432671
1159,1787,2024-07-11,2,ned,jjubilant,https://www.tiktok.com/@rhode/video/7390473232748432671
1160,1789,2024-07-12,1,need sprinkle repeat ned sprinkle,pilatesby_c,https://www.tiktok.com/@rhode/video/7390473232748432671
1161,1790,2024-07-11,3,gon na restock toast ribbon,rerypink,https://www.tiktok.com/@rhode/video/7390473232748432671
1162,1791,2024-07-11,2,want al,nana_fashioninspo,https://www.tiktok.com/@rhode/video/7390473232748432671
1163,1792,2024-07-11,1,pls make salty tan permanent shade perfect one,eeileenn.c,https://www.tiktok.com/@rhode/video/7390473232748432671
1164,1793,2024-07-12,1,please restock lip tints,florina.fehr,https://www.tiktok.com/@rhode/video/7390473232748432671
1165,1796,2024-07-14,0,please ship australia rhode skin need blu,siennaa._1,https://www.tiktok.com/@rhode/video/7390473232748432671
1166,1797,2024-07-12,0,love obsessed blush use,adybeauty77,https://www.tiktok.com/@rhode/video/7390473232748432671
1167,1798,2024-07-12,0,spectacular give em,sunnyoatlatte,https://www.tiktok.com/@rhode/video/7390473232748432671
1168,1802,2024-07-12,3,please please please ship south africa,olyottk,https://www.tiktok.com/@rhode/video/7390534713565269294
1169,1805,2024-07-12,2,sephora pls,chahhah.hh,https://www.tiktok.com/@rhode/video/7390534713565269294
1170,1806,2024-07-12,1,aruba weeks,spfxbylex,https://www.tiktok.com/@rhode/video/7390534713565269294
1171,1807,2024-07-12,0,australian shipping please,piperlucyarmstrong,https://www.tiktok.com/@rhode/video/7390534713565269294
1172,1808,2024-07-12,0,babe pls bring rhode mexico beg,melissaornelas27,https://www.tiktok.com/@rhode/video/7390534713565269294
1173,1809,2024-07-29,0,need color sold make permanent pls,abreezzyy,https://www.tiktok.com/@rhode/video/7390534713565269294
1174,1811,2024-07-12,0,lip tint restock,alr8ll,https://www.tiktok.com/@rhode/video/7390534713565269294
1175,1812,2024-07-12,0,pretty want,candaskelley,https://www.tiktok.com/@rhode/video/7390534713565269294
1176,1813,2024-07-12,0,coming australia,_.nirz,https://www.tiktok.com/@rhode/video/7390534713565269294
1177,1815,2024-07-12,0,salty tan summer long,glow_with_vee,https://www.tiktok.com/@rhode/video/7390534713565269294
1178,1816,2024-07-12,3,rhode love brazil fan,giuliagiugiu62,https://www.tiktok.com/@rhode/video/7390534713565269294
1179,1817,2024-07-12,3,pls bring rhode aus,maryjane_huynh,https://www.tiktok.com/@rhode/video/7390534713565269294
1180,1818,2024-07-12,1,rhode skin sephora hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7390534713565269294
1181,1819,2024-07-12,1,come australia please,shantal.yoks13,https://www.tiktok.com/@rhode/video/7390534713565269294
1182,1821,2024-07-12,1,relax,onaie_slippers,https://www.tiktok.com/@rhode/video/7390534713565269294
1183,1826,2024-07-12,1,poland shop plis,xdemonekx22,https://www.tiktok.com/@rhode/video/7390534713565269294
1184,1829,2024-07-12,8,need cream contour,scar_624,https://www.tiktok.com/@rhode/video/7390534713565269294
1185,1831,2024-07-11,4,youre missing bag bringing back strawberry glaze passionfruit pls bring back,catfishsaam,https://www.tiktok.com/@rhode/video/7390414688556862766
1186,1832,2024-07-11,6,rhode please send blu need broke,xoelsea,https://www.tiktok.com/@rhode/video/7390414688556862766
1187,1837,2024-07-11,1,day manifesting rhodes model,p_sraa,https://www.tiktok.com/@rhode/video/7390414688556862766
1188,1838,2024-07-11,1,need like,ava_victoriaa,https://www.tiktok.com/@rhode/video/7390414688556862766
1189,1839,2024-07-11,1,love spicy marg,sonakaz,https://www.tiktok.com/@rhode/video/7390414688556862766
1190,1842,2024-07-11,1,rhode likes comment give temptation order site,d0llety,https://www.tiktok.com/@rhode/video/7390414688556862766
1191,1845,2024-07-11,1,island vibes,alejandraxmrll,https://www.tiktok.com/@rhode/video/7390414688556862766
1192,1846,2024-07-12,0,freakin cute,genesis.photography,https://www.tiktok.com/@rhode/video/7390414688556862766
1193,1847,2024-07-11,2,pop others countries rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7390414688556862766
1194,1848,2024-07-11,3,brazil need rhode,sah6007,https://www.tiktok.com/@rhode/video/7390414688556862766
1195,1860,2024-07-10,3,ned pls ship belgiumm,eysa.krtls1,https://www.tiktok.com/@rhode/video/7390076099105033518
1196,1861,2024-07-10,24,sprinkle going available website ms hailey bieber,shausbakedwrld,https://www.tiktok.com/@rhode/video/7390076099105033518
1197,1863,2024-07-11,6,gorgeous blu make look pretty,k_laufer,https://www.tiktok.com/@rhode/video/7390076099105033518
1198,1864,2024-07-10,4,go ahead ship order,sexypup69,https://www.tiktok.com/@rhode/video/7390076099105033518
1199,1868,2024-07-10,2,early cute,carringt0n_tuttle,https://www.tiktok.com/@rhode/video/7390076099105033518
1200,1869,2024-07-10,1,love pocket blu favorite blu,miichggomez,https://www.tiktok.com/@rhode/video/7390076099105033518
1201,1871,2024-07-10,1,obsessed blu,rm.lifeverse,https://www.tiktok.com/@rhode/video/7390076099105033518
1202,1873,2024-07-17,0,rhode wan na try bad,nuki6738,https://www.tiktok.com/@rhode/video/7390076099105033518
1203,1874,2024-07-11,0,rhode skin ordered entire collection would love considered pr list queens,kendrabrule,https://www.tiktok.com/@rhode/video/7390076099105033518
1204,1876,2024-07-10,1,please make deep cherry red shade,kim__chiiii27,https://www.tiktok.com/@rhode/video/7390076099105033518
1205,1878,2024-07-10,2,love yalk ned,emilie_vlogs1,https://www.tiktok.com/@rhode/video/7390076099105033518
1206,1882,2024-07-10,4,wish order would ship already excited,kati.hall,https://www.tiktok.com/@rhode/video/7390076099105033518
1207,1890,2024-07-11,9,pls bring back strawberry glaze sparkly blushlip,hannahhh499,https://www.tiktok.com/@rhode/video/7390146554344017195
1208,1891,2024-07-11,4,blu girly gorgeous obsessed,k_laufer,https://www.tiktok.com/@rhode/video/7390146554344017195
1209,1893,2024-07-11,6,ordered peach duo plus phone case,eileenalford,https://www.tiktok.com/@rhode/video/7390146554344017195
1210,1894,2024-07-11,1,things want rhode skin tinttinted moisturizer sunscreen hyaluronic acid serum bronzer lip liner,misae9370,https://www.tiktok.com/@rhode/video/7390146554344017195
1211,1895,2024-07-11,2,please sell rhode qatar please lost lip product buy,althani587,https://www.tiktok.com/@rhode/video/7390146554344017195
1212,1899,2024-07-11,1,want badly leave australia,evie5914,https://www.tiktok.com/@rhode/video/7390146554344017195
1213,1900,2024-07-11,1,need rhode,amez135,https://www.tiktok.com/@rhode/video/7390146554344017195
1214,1901,2024-07-11,1,placed order toasted teddy blush peptide lip tints shades peach pit guava spritz salty tan wait,sonakaz,https://www.tiktok.com/@rhode/video/7390146554344017195
1215,1903,2024-07-11,0,please bring rhode philippines,bo_se0n,https://www.tiktok.com/@rhode/video/7390146554344017195
1216,1909,2024-07-11,1,blu lips tints beautiful,penelope.castro03,https://www.tiktok.com/@rhode/video/7390146554344017195
1217,1910,2024-07-11,1,pop europe please,penelope.castro03,https://www.tiktok.com/@rhode/video/7390146554344017195
1218,1911,2024-07-11,8,get phone case regular size,akatkbaby,https://www.tiktok.com/@rhode/video/7390146554344017195
1219,1919,2024-07-10,5,many likes get blu,user2828288295,https://www.tiktok.com/@rhode/video/7390146554344017195
1220,1920,2024-07-13,281,two favorite things rhode tate mcrae,brii8601,https://www.tiktok.com/@rhode/video/7390810047858674986
1221,1921,2024-07-12,89,iconic,jessyjay20,https://www.tiktok.com/@rhode/video/7390810047858674986
1222,1922,2024-07-14,14,please make rhode iphone plus phone case,affectionbby,https://www.tiktok.com/@rhode/video/7390810047858674986
1223,1923,2024-07-12,80,love rohde,semerabuki,https://www.tiktok.com/@rhode/video/7390810047858674986
1224,1924,2024-07-12,27,need tik tok shop,marilopez4567908,https://www.tiktok.com/@rhode/video/7390810047858674986
1225,1925,2024-07-12,16,tate rhode,kayy.rico,https://www.tiktok.com/@rhode/video/7390810047858674986
1226,1926,2024-07-12,32,best thing see internet today,faustinaenam8,https://www.tiktok.com/@rhode/video/7390810047858674986
1227,1928,2024-07-13,3,rhode tate crying,hannahhyyh,https://www.tiktok.com/@rhode/video/7390810047858674986
1228,1929,2024-07-12,8,color case good,tanupaskin,https://www.tiktok.com/@rhode/video/7390810047858674986
1229,1932,2024-07-12,3,talented girl,asly240,https://www.tiktok.com/@rhode/video/7390810047858674986
1230,1934,2024-07-12,1,kinda ate,kar.kar720,https://www.tiktok.com/@rhode/video/7390810047858674986
1231,1935,2024-08-03,0,lip case iphone pro pro max please,izi.21.41,https://www.tiktok.com/@rhode/video/7390810047858674986
1232,1936,2024-07-14,0,god love tate mcrae sm,wduncan822,https://www.tiktok.com/@rhode/video/7390810047858674986
1233,1937,2024-07-30,0,lots love nigeria,favouritemiller0,https://www.tiktok.com/@rhode/video/7390810047858674986
1234,1939,2024-07-12,10,love hailey,semerabuki,https://www.tiktok.com/@rhode/video/7390810047858674986
1235,1940,2024-07-13,0,tate knows whats,jordanmonica12,https://www.tiktok.com/@rhode/video/7390810047858674986
1236,1941,2024-07-13,0,yess tate def best taste,rm.lifeverse,https://www.tiktok.com/@rhode/video/7390810047858674986
1237,1945,2024-07-20,0,know crying think could love might long baby,hailaannnn,https://www.tiktok.com/@rhode/video/7390810047858674986
1238,1948,2024-07-13,0,please come south afriva,cathrynurfav,https://www.tiktok.com/@rhode/video/7390810047858674986
1239,1950,2024-07-13,15,please give us sprinkle blush online,kellyhdv,https://www.tiktok.com/@rhode/video/7391153896560790827
1240,1951,2024-07-13,7,rhode love,heavensinyoureye,https://www.tiktok.com/@rhode/video/7391153896560790827
1241,1953,2024-07-13,2,rhode many likes tiktok get get new blush,user3837012849822,https://www.tiktok.com/@rhode/video/7391153896560790827
1242,1954,2024-07-13,1,ones guys recommend cool olive skin tones birthday coming want ask,userrrn62,https://www.tiktok.com/@rhode/video/7391153896560790827
1243,1955,2024-07-13,1,othat color,suzannekok1407,https://www.tiktok.com/@rhode/video/7391153896560790827
1244,1957,2024-07-13,1,cute pls find swsuit,ameliaem20,https://www.tiktok.com/@rhode/video/7391153896560790827
1245,1958,2024-07-13,1,already blu ordered toasted teddy lip tints got guava spritz peach pit salty tan wait,sonakaz,https://www.tiktok.com/@rhode/video/7391153896560790827
1246,1960,2024-07-13,1,excited set come,aannaelisee,https://www.tiktok.com/@rhode/video/7391153896560790827
1247,1961,2024-07-13,1,shipment saudi arabia,nur.almutawa,https://www.tiktok.com/@rhode/video/7391153896560790827
1248,1964,2024-07-13,2,pop others countries please hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7391153896560790827
1249,1966,2024-07-13,7,thought sprinkle online,happymolecules_,https://www.tiktok.com/@rhode/video/7391153896560790827
1250,1972,2024-07-14,0,hailey bieber much blush,paumerov_a,https://www.tiktok.com/@rhode/video/7391153896560790827
1251,1978,2024-07-22,0,elevate skincare game ultimate routineskincare face available amazonprime lightningfast delivery,brialex.loves,https://www.tiktok.com/@rhode/video/7391153896560790827
1252,1980,2024-07-13,1108,wish rich able get pr,brieisboreddd,https://www.tiktok.com/@rhode/video/7391211016710933806
1253,1981,2024-07-13,416,bring back strawberry jelly bean beg,whxrecruxzz,https://www.tiktok.com/@rhode/video/7391211016710933806
1254,1982,2024-07-14,18,need jelly bean strawberry glaze passionfruit asap,kathyanahii,https://www.tiktok.com/@rhode/video/7391211016710933806
1255,1983,2024-07-13,188,bring back strawberry passion fruit begging,marcosversion,https://www.tiktok.com/@rhode/video/7391211016710933806
1256,1984,2024-07-13,9,please bring back jelly bean strawberry,kalidmuscat,https://www.tiktok.com/@rhode/video/7391211016710933806
1257,1985,2024-07-14,7,want passion fruit jelly bean strawberry back please order,kristina_mio1,https://www.tiktok.com/@rhode/video/7391211016710933806
1258,1986,2024-07-13,169,please bring strawberry peptide jelly bean thats something ned,noemi_m218,https://www.tiktok.com/@rhode/video/7391211016710933806
1259,1988,2024-07-14,4,seriously love,3essyy,https://www.tiktok.com/@rhode/video/7391211016710933806
1260,1989,2024-07-13,150,love collection,poonam.sidhu,https://www.tiktok.com/@rhode/video/7391211016710933806
1261,1990,2024-07-14,4,dreams,alejandraxmrll,https://www.tiktok.com/@rhode/video/7391211016710933806
1262,1992,2024-07-13,18,bring back strawberry jelly bean please,paulinadiazg_,https://www.tiktok.com/@rhode/video/7391211016710933806
1263,1993,2024-07-14,5,pls pls pls bring bag jelly bean strawberry bday coming,cosmoiris,https://www.tiktok.com/@rhode/video/7391211016710933806
1264,1994,2024-07-13,18,need jelly bean lip balm,graciefath,https://www.tiktok.com/@rhode/video/7391211016710933806
1265,1995,2024-07-13,7,please bring passion fruit back summer,daliabuenrostro,https://www.tiktok.com/@rhode/video/7391211016710933806
1266,1996,2024-07-13,17,pls bring back strawberry glaze jelly bean,.mariaaaamr,https://www.tiktok.com/@rhode/video/7391211016710933806
1267,1997,2024-07-13,5,dreaming,anukkiiiiiiii,https://www.tiktok.com/@rhode/video/7391211016710933806
1268,1999,2024-07-13,6,dreamm,kalibrookemcc,https://www.tiktok.com/@rhode/video/7391211016710933806
1269,2000,2024-07-13,4,need try ur products asap,user_.010611,https://www.tiktok.com/@rhode/video/7391211016710933806
1270,2001,2024-07-13,4,please restock watermelon slice peptide lip treatment ive using one literally went bad months begging,syd_thekidd7,https://www.tiktok.com/@rhode/video/7391211016710933806
1271,2003,2024-07-14,4,whats th blush,jesssimpson77,https://www.tiktok.com/@rhode/video/7391211016710933806
1272,2004,2024-07-14,4,rhode pr dream,ugcwithale,https://www.tiktok.com/@rhode/video/7391211016710933806
1273,2005,2024-07-14,2,please please bring back strawberry jelly bean,heyyy548,https://www.tiktok.com/@rhode/video/7391211016710933806
1274,2007,2024-07-15,2,need omfg,stemandskincareobsessed,https://www.tiktok.com/@rhode/video/7391211016710933806
1275,2008,2024-07-17,2,wishh,moriahbernadith,https://www.tiktok.com/@rhode/video/7391211016710933806
1276,2011,2024-07-12,16,restock watermelon slice pls thank,katesonthemenu,https://www.tiktok.com/@rhode/video/7390788801037192491
1277,2014,2024-07-14,1,keep placing order keeps getting cancelled immediately payment ive tried ordering times using different credit cards apple pay paypal nothing works emailed guys getting automated replies id really love get products rhode help,kayytl,https://www.tiktok.com/@rhode/video/7390788801037192491
1278,2015,2024-07-29,0,please make salty tan permanent,abreezzyy,https://www.tiktok.com/@rhode/video/7390788801037192491
1279,2016,2024-07-13,0,restock watermelon slice perfect summer shade,whitetrashprincesss,https://www.tiktok.com/@rhode/video/7390788801037192491
1280,2017,2024-07-14,0,rhode sleeping cream needed pls,imssostarstruck,https://www.tiktok.com/@rhode/video/7390788801037192491
1281,2018,2024-07-16,0,need help order pls,hida.palomares,https://www.tiktok.com/@rhode/video/7390788801037192491
1282,2021,2024-07-26,0,love rhode skin,aavirodriguez,https://www.tiktok.com/@rhode/video/7390788801037192491
1283,2029,2024-07-13,3,pls make eye cream,lindsey.pringle,https://www.tiktok.com/@rhode/video/7390788801037192491
1284,2030,2024-07-18,0,much money definitely gave birthday boyfriend,bombon8907,https://www.tiktok.com/@rhode/video/7390788801037192491
1285,2033,2024-07-12,0,ugh dreamy,alexismarievans,https://www.tiktok.com/@rhode/video/7390788801037192491
1286,2034,2024-07-13,0,please dm meno one reply order missing,ceceanddrix,https://www.tiktok.com/@rhode/video/7390788801037192491
1287,2038,2024-07-13,17,obsessed need bad,_lexie_.marie_,https://www.tiktok.com/@rhode/video/7391267963447414058
1288,2041,2024-07-14,4,need tik tok shop joe,marilopez4567908,https://www.tiktok.com/@rhode/video/7391267963447414058
1289,2042,2024-07-15,2,look amazing,danielgallegos408,https://www.tiktok.com/@rhode/video/7391267963447414058
1290,2046,2024-07-14,1,rhode love much please make case iphone,ayaalrawiii,https://www.tiktok.com/@rhode/video/7391267963447414058
1291,2047,2024-07-13,2,peptide lip tints back stock,suzannahbmoroney,https://www.tiktok.com/@rhode/video/7391267963447414058
1292,2048,2024-07-13,2,perfect formula,viktoriaaavs,https://www.tiktok.com/@rhode/video/7391267963447414058
1293,2049,2024-07-14,1,weeks asking phone case compatible iphone,maxmara058,https://www.tiktok.com/@rhode/video/7391267963447414058
1294,2050,2024-07-14,0,please bring back jellybean lip treatment jelly pouch beging,glennaxyc,https://www.tiktok.com/@rhode/video/7391267963447414058
1295,2052,2024-07-14,0,guys plans future come australia want badly,tulipxroses_.x,https://www.tiktok.com/@rhode/video/7391267963447414058
1296,2053,2024-07-16,0,soo good,babyspicce,https://www.tiktok.com/@rhode/video/7391267963447414058
1297,2054,2024-07-14,10,come brasil,drwsduda,https://www.tiktok.com/@rhode/video/7391267963447414058
1298,2056,2024-07-14,2,hailey bieber rhode skin good job,penelope.castro03,https://www.tiktok.com/@rhode/video/7391267963447414058
1299,2060,2024-07-14,2,put lips strawberry passion fruit jelly bean website please rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7391267963447414058
1300,2061,2024-07-14,2,rhode blu news lips tints beautiful,penelope.castro03,https://www.tiktok.com/@rhode/video/7391267963447414058
1301,2064,2024-07-14,4,please release pocket mirrors,yusufzablahs,https://www.tiktok.com/@rhode/video/7391267963447414058
1302,2065,2024-07-14,0,ship australia pls,laurenjsaid,https://www.tiktok.com/@rhode/video/7391267963447414058
1303,2068,2024-07-13,88,love kika,cathrynurfav,https://www.tiktok.com/@rhode/video/7390902994256022827
1304,2070,2024-07-13,8,order canceled guys hours placed reason,bellasanzz,https://www.tiktok.com/@rhode/video/7390902994256022827
1305,2071,2024-07-13,5,first comment,mmmmmmcvir,https://www.tiktok.com/@rhode/video/7390902994256022827
1306,2074,2024-07-13,5,queen baby,khedoudj,https://www.tiktok.com/@rhode/video/7390902994256022827
1307,2075,2024-07-13,1,need tik tok shop noww,marilopez4567908,https://www.tiktok.com/@rhode/video/7390902994256022827
1308,2077,2024-07-13,2,love rode,ssotoo24,https://www.tiktok.com/@rhode/video/7390902994256022827
1309,2078,2024-07-13,2,early bird,itsme_casllie,https://www.tiktok.com/@rhode/video/7390902994256022827
1310,2080,2024-07-13,1,third,_beaa.a__,https://www.tiktok.com/@rhode/video/7390902994256022827
1311,2082,2024-07-14,0,need alexandra saint mleux review,proymilan,https://www.tiktok.com/@rhode/video/7390902994256022827
1312,2090,2024-07-13,2,amo amo,isahm.silva1,https://www.tiktok.com/@rhode/video/7390902994256022827
1313,2091,2024-07-13,1,restocking ribbon,macy.jaymess,https://www.tiktok.com/@rhode/video/7390902994256022827
1314,2093,2024-07-13,1,uhh,isabell.klst.ugc,https://www.tiktok.com/@rhode/video/7390902994256022827
1315,2098,2024-07-16,5,rhode skin ive tried emailing guys multiple times bc issue order nobody gotten back could someone rhode team please help thank,ghoulishgourl,https://www.tiktok.com/@rhode/video/7392005796403383582
1316,2099,2024-07-16,1,ive contacting rhode since last week regarding order havent heard anyone someone could please address email,itzdetzen,https://www.tiktok.com/@rhode/video/7392005796403383582
1317,2100,2024-07-16,5,need passionfruit jelly rn,tylizzzlee,https://www.tiktok.com/@rhode/video/7392005796403383582
1318,2102,2024-07-16,4,rhode pls restock ur original lip tints lip treat pls,ayatsulmann,https://www.tiktok.com/@rhode/video/7392005796403383582
1319,2103,2024-07-16,2,ordered excited,iamizzygibbs,https://www.tiktok.com/@rhode/video/7392005796403383582
1320,2104,2024-07-16,1,ah got try shade,rm.lifeverse,https://www.tiktok.com/@rhode/video/7392005796403383582
1321,2105,2024-07-16,1,shipping countries,nina_mimica08,https://www.tiktok.com/@rhode/video/7392005796403383582
1322,2108,2024-07-16,1,day weeks asking phone case compatible iphone,maxmara058,https://www.tiktok.com/@rhode/video/7392005796403383582
1323,2109,2024-07-16,3,queen say hi,417.abbyclaire,https://www.tiktok.com/@rhode/video/7392005796403383582
1324,2110,2024-07-15,2,wooww pretty,lov3_valeee,https://www.tiktok.com/@rhode/video/7392005796403383582
1325,2113,2024-07-15,2,peru please,majorubianesr,https://www.tiktok.com/@rhode/video/7392005796403383582
1326,2114,2024-07-15,2,love blu news lips tints,penelope.castro03,https://www.tiktok.com/@rhode/video/7392005796403383582
1327,2118,2024-07-16,1,colab,thisisaventacountx,https://www.tiktok.com/@rhode/video/7392005796403383582
1328,2119,2024-07-15,2,latam pls,offmyface78,https://www.tiktok.com/@rhode/video/7392005796403383582
1329,2121,2024-07-16,1,tik tok shop noww,marilopez4567908,https://www.tiktok.com/@rhode/video/7392005796403383582
1330,2122,2024-07-16,3,please respond email dm blush came broken,898ft,https://www.tiktok.com/@rhode/video/7392005796403383582
1331,2123,2024-07-26,0,guava spritz rhode skin,aavirodriguez,https://www.tiktok.com/@rhode/video/7392005796403383582
1332,2125,2024-07-15,5,lips tints strawberry passion fruit jelly bean sprinkle pimple stickers lip contour put website,penelope.castro03,https://www.tiktok.com/@rhode/video/7392005796403383582
1333,2127,2024-07-14,10,rhode could please make sprinkle blush online restock ur lip tints lip treatspls moving month place guys ship pls rhode skin hailey bieber,ayatsulmann,https://www.tiktok.com/@rhode/video/7391548699786087711
1334,2128,2024-07-14,6,need rhode sweden rhode skin,josefinkindblad,https://www.tiktok.com/@rhode/video/7391548699786087711
1335,2129,2024-07-14,5,rhode guys ship europe wanne order,username.nl5,https://www.tiktok.com/@rhode/video/7391548699786087711
1336,2133,2024-07-14,5,ive trying find,khlobugzz,https://www.tiktok.com/@rhode/video/7391548699786087711
1337,2135,2024-07-14,9,lip tint set ribbon toast raspberry espresso back stock,mariaxy2k,https://www.tiktok.com/@rhode/video/7391548699786087711
1338,2136,2024-07-15,1,rhode pls stop making amazing products money live laugh love rhode,ur_favpreppy4,https://www.tiktok.com/@rhode/video/7391548699786087711
1339,2140,2024-07-14,5,live laugh love rhodes new pocket blu,hadiaxx_,https://www.tiktok.com/@rhode/video/7391548699786087711
1340,2142,2024-07-14,3,wearing sleepy girl today,destinyscribner,https://www.tiktok.com/@rhode/video/7391548699786087711
1341,2143,2024-07-14,1,want buy,notyourfava32,https://www.tiktok.com/@rhode/video/7391548699786087711
1342,2145,2024-07-14,2,suprised early,khlobugzz,https://www.tiktok.com/@rhode/video/7391548699786087711
1343,2147,2024-07-14,2,lip contour sprinkle website lip contour please,penelope.castro03,https://www.tiktok.com/@rhode/video/7391548699786087711
1344,2151,2024-07-14,1,patiently waiting pr,xicalmeidaa,https://www.tiktok.com/@rhode/video/7391548699786087711
1345,2152,2024-07-15,0,ugh love,haulsheaven,https://www.tiktok.com/@rhode/video/7391548699786087711
1346,2159,2024-07-15,4,please give us sprinkle,kellyhdv,https://www.tiktok.com/@rhode/video/7391957634540211486
1347,2160,2024-07-15,7,mine clear pls help,um__sss,https://www.tiktok.com/@rhode/video/7391957634540211486
1348,2161,2024-07-15,6,pls restock og colors,jyllana.cdn,https://www.tiktok.com/@rhode/video/7391957634540211486
1349,2163,2024-07-15,1,stock tik tok shop,marilopez4567908,https://www.tiktok.com/@rhode/video/7391957634540211486
1350,2164,2024-07-15,2,cute shade,marmaladesoph,https://www.tiktok.com/@rhode/video/7391957634540211486
1351,2165,2024-07-15,2,delete wishlist video,nessa34781,https://www.tiktok.com/@rhode/video/7391957634540211486
1352,2166,2024-07-15,1,pls ship nz,_..rosi,https://www.tiktok.com/@rhode/video/7391957634540211486
1353,2168,2024-07-15,1,queen kali also colors gorgeous hope see norway soon,death0rcake,https://www.tiktok.com/@rhode/video/7391957634540211486
1354,2169,2024-07-15,1,shortcake already ordered rest limited edition lip tints wait,sonakaz,https://www.tiktok.com/@rhode/video/7391957634540211486
1355,2172,2024-07-16,0,anyone elses clear,hida.palomares,https://www.tiktok.com/@rhode/video/7391957634540211486
1356,2173,2024-07-16,0,formula new summer lip tints top tier,thehennaali,https://www.tiktok.com/@rhode/video/7391957634540211486
1357,2174,2024-07-16,0,shades,beautywithseli,https://www.tiktok.com/@rhode/video/7391957634540211486
1358,2175,2024-07-16,0,need jelly bean strawberry glaze,brookie_2011,https://www.tiktok.com/@rhode/video/7391957634540211486
1359,2180,2024-07-15,3,love news case news lips tints blu,penelope.castro03,https://www.tiktok.com/@rhode/video/7391957634540211486
1360,2186,2024-07-17,94,mrs bieber begging bring rhode scandinaviaready spend life savings,its.victoriavida,https://www.tiktok.com/@rhode/video/7392275761475980587
1361,2187,2024-07-17,42,wait mean youre going ship sweden,airruejz7u8,https://www.tiktok.com/@rhode/video/7392275761475980587
1362,2188,2024-07-18,2,pls make case iphone plus,kelseywilliams25,https://www.tiktok.com/@rhode/video/7392275761475980587
1363,2189,2024-07-16,17,release sprinkle online,miaa_hergertttt,https://www.tiktok.com/@rhode/video/7392275761475980587
1364,2190,2024-07-19,1,please let sign rhode coming sweden,juliamcnugget,https://www.tiktok.com/@rhode/video/7392275761475980587
1365,2191,2024-07-18,1,please ship countrys scandinavia need,vanilla_napier,https://www.tiktok.com/@rhode/video/7392275761475980587
1366,2195,2024-07-16,2,best collab,abbies.diary,https://www.tiktok.com/@rhode/video/7392275761475980587
1367,2196,2024-07-16,2,vibe,etotsindeliani19,https://www.tiktok.com/@rhode/video/7392275761475980587
1368,2197,2024-07-17,1,ship portugal please,margarida.vale,https://www.tiktok.com/@rhode/video/7392275761475980587
1369,2198,2024-07-17,1,get rhode america,pagona6,https://www.tiktok.com/@rhode/video/7392275761475980587
1370,2200,2024-08-03,0,hailey please lip case fir iphone pro pro max,izi.21.41,https://www.tiktok.com/@rhode/video/7392275761475980587
1371,2201,2024-07-22,0,please rhode come norway,sandraloftskjaer,https://www.tiktok.com/@rhode/video/7392275761475980587
1372,2202,2024-07-20,0,try looks good rhode,carlosbbernal,https://www.tiktok.com/@rhode/video/7392275761475980587
1373,2204,2024-07-17,0,collab iconic,yourfashionnguide,https://www.tiktok.com/@rhode/video/7392275761475980587
1374,2205,2024-07-18,0,bring back strawberry,sosivy,https://www.tiktok.com/@rhode/video/7392275761475980587
1375,2207,2024-07-16,6,launch rhode skin others countries please hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7392275761475980587
1376,2211,2024-07-19,0,fienejoliehurkmans wil de kleur peach pit,jitske.14,https://www.tiktok.com/@rhode/video/7392275761475980587
1377,2212,2024-07-16,71,ship sweden pls,freja781,https://www.tiktok.com/@rhode/video/7392275761475980587
